cod_uf,UF,ano,ordem,cod_causa,quantidade,descricao
50,Mato Grosso do Sul,2010,2,X99,204,Agressão por meio de objeto cortante ou penetrante
50,Mato Grosso do Sul,2010,3,X70,149,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
50,Mato Grosso do Sul,2010,4,W18,100,Outras quedas no mesmo nível
50,Mato Grosso do Sul,2010,5,V23,90,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
50,Mato Grosso do Sul,2010,6,W69,83,Afogamento e submersão em águas naturais
50,Mato Grosso do Sul,2010,7,V48,72,Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão
50,Mato Grosso do Sul,2010,8,V89,71,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
50,Mato Grosso do Sul,2010,9,V24,60,Motociclista traumatizado em colisão com um veículo de transporte pesado ou um ônibus
50,Mato Grosso do Sul,2010,10,V44,59,Ocupante de um automóvel [carro] traumatizado em colisão com um veículo de transporte pesado ou um ônibus
50,Mato Grosso do Sul,2011,1,X95,362,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
50,Mato Grosso do Sul,2011,2,X99,212,Agressão por meio de objeto cortante ou penetrante
50,Mato Grosso do Sul,2011,3,X70,143,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
50,Mato Grosso do Sul,2011,4,W18,104,Outras quedas no mesmo nível
50,Mato Grosso do Sul,2011,5,V23,99,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
50,Mato Grosso do Sul,2011,6,V44,70,Ocupante de um automóvel [carro] traumatizado em colisão com um veículo de transporte pesado ou um ônibus
50,Mato Grosso do Sul,2011,7,W69,67,Afogamento e submersão em águas naturais
50,Mato Grosso do Sul,2011,8,V24,65,Motociclista traumatizado em colisão com um veículo de transporte pesado ou um ônibus
50,Mato Grosso do Sul,2011,9,V43,63,"Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
50,Mato Grosso do Sul,2011,10,V48,54,Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão
50,Mato Grosso do Sul,2012,1,X95,333,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
50,Mato Grosso do Sul,2012,2,X99,231,Agressão por meio de objeto cortante ou penetrante
50,Mato Grosso do Sul,2012,3,X70,159,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
50,Mato Grosso do Sul,2012,4,W18,115,Outras quedas no mesmo nível
50,Mato Grosso do Sul,2012,5,V23,88,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
50,Mato Grosso do Sul,2012,6,W69,70,Afogamento e submersão em águas naturais
50,Mato Grosso do Sul,2012,7,V44,70,Ocupante de um automóvel [carro] traumatizado em colisão com um veículo de transporte pesado ou um ônibus
50,Mato Grosso do Sul,2012,8,V89,57,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
50,Mato Grosso do Sul,2012,9,V48,57,Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão
50,Mato Grosso do Sul,2012,10,V43,55,"Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
50,Mato Grosso do Sul,2013,1,X95,314,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
50,Mato Grosso do Sul,2013,2,X99,203,Agressão por meio de objeto cortante ou penetrante
50,Mato Grosso do Sul,2013,3,X70,171,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
50,Mato Grosso do Sul,2013,4,W18,129,Outras quedas no mesmo nível
50,Mato Grosso do Sul,2013,5,V23,92,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
50,Mato Grosso do Sul,2013,6,V89,78,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
50,Mato Grosso do Sul,2013,7,W69,75,Afogamento e submersão em águas naturais
50,Mato Grosso do Sul,2013,8,V44,73,Ocupante de um automóvel [carro] traumatizado em colisão com um veículo de transporte pesado ou um ônibus
50,Mato Grosso do Sul,2013,9,V43,65,"Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
50,Mato Grosso do Sul,2013,10,V48,63,Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão
50,Mato Grosso do Sul,2014,1,X95,352,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
50,Mato Grosso do Sul,2014,2,X99,227,Agressão por meio de objeto cortante ou penetrante
50,Mato Grosso do Sul,2014,3,X70,155,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
50,Mato Grosso do Sul,2014,4,W18,112,Outras quedas no mesmo nível
50,Mato Grosso do Sul,2014,5,V23,98,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
50,Mato Grosso do Sul,2014,6,W69,81,Afogamento e submersão em águas naturais
50,Mato Grosso do Sul,2014,7,V44,80,Ocupante de um automóvel [carro] traumatizado em colisão com um veículo de transporte pesado ou um ônibus
50,Mato Grosso do Sul,2014,8,V24,70,Motociclista traumatizado em colisão com um veículo de transporte pesado ou um ônibus
50,Mato Grosso do Sul,2014,9,V43,67,"Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
50,Mato Grosso do Sul,2014,10,V48,66,Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão
50,Mato Grosso do Sul,2015,1,X95,314,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
50,Mato Grosso do Sul,2015,2,X99,225,Agressão por meio de objeto cortante ou penetrante
50,Mato Grosso do Sul,2015,3,X70,182,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
50,Mato Grosso do Sul,2015,4,W18,105,Outras quedas no mesmo nível
50,Mato Grosso do Sul,2015,5,V23,88,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
50,Mato Grosso do Sul,2015,6,V43,71,"Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
50,Mato Grosso do Sul,2015,7,V44,60,Ocupante de um automóvel [carro] traumatizado em colisão com um veículo de transporte pesado ou um ônibus
50,Mato Grosso do Sul,2015,8,V48,47,Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão
50,Mato Grosso do Sul,2015,9,W69,47,Afogamento e submersão em águas naturais
50,Mato Grosso do Sul,2015,10,V03,43,"Pedestre traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
50,Mato Grosso do Sul,2016,1,X95,308,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
50,Mato Grosso do Sul,2016,2,X99,201,Agressão por meio de objeto cortante ou penetrante
50,Mato Grosso do Sul,2016,3,X70,181,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
50,Mato Grosso do Sul,2016,4,W18,132,Outras quedas no mesmo nível
50,Mato Grosso do Sul,2016,5,V23,74,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
50,Mato Grosso do Sul,2016,6,V44,54,Ocupante de um automóvel [carro] traumatizado em colisão com um veículo de transporte pesado ou um ônibus
50,Mato Grosso do Sul,2016,7,Y34,54,Fatos ou eventos não especificados e intenção não determinada
50,Mato Grosso do Sul,2016,8,W69,51,Afogamento e submersão em águas naturais
50,Mato Grosso do Sul,2016,9,Y08,51,Agressão por outros meios especificados
50,Mato Grosso do Sul,2016,10,V24,44,Motociclista traumatizado em colisão com um veículo de transporte pesado ou um ônibus
50,Mato Grosso do Sul,2017,1,X95,293,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
50,Mato Grosso do Sul,2017,2,X70,195,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
50,Mato Grosso do Sul,2017,3,X99,187,Agressão por meio de objeto cortante ou penetrante
50,Mato Grosso do Sul,2017,4,W18,181,Outras quedas no mesmo nível
50,Mato Grosso do Sul,2017,5,V23,78,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
50,Mato Grosso do Sul,2017,6,V43,64,"Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
50,Mato Grosso do Sul,2017,7,V44,55,Ocupante de um automóvel [carro] traumatizado em colisão com um veículo de transporte pesado ou um ônibus
50,Mato Grosso do Sul,2017,8,V48,49,Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão
50,Mato Grosso do Sul,2017,9,W69,48,Afogamento e submersão em águas naturais
50,Mato Grosso do Sul,2017,10,V24,45,Motociclista traumatizado em colisão com um veículo de transporte pesado ou um ônibus
50,Mato Grosso do Sul,2018,1,X70,206,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
50,Mato Grosso do Sul,2018,2,X99,196,Agressão por meio de objeto cortante ou penetrante
50,Mato Grosso do Sul,2018,3,X95,177,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
50,Mato Grosso do Sul,2018,4,W18,159,Outras quedas no mesmo nível
50,Mato Grosso do Sul,2018,5,V23,79,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
50,Mato Grosso do Sul,2018,6,X93,66,Agressão por meio de disparo de arma de fogo de mão
50,Mato Grosso do Sul,2018,7,V48,56,Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão
50,Mato Grosso do Sul,2018,8,W69,55,Afogamento e submersão em águas naturais
50,Mato Grosso do Sul,2018,9,V03,53,"Pedestre traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
50,Mato Grosso do Sul,2018,10,W78,51,Inalação do conteúdo gástrico
51,Mato Grosso,2008,1,X95,496,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
51,Mato Grosso,2008,2,V89,219,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
51,Mato Grosso,2008,3,X99,212,Agressão por meio de objeto cortante ou penetrante
51,Mato Grosso,2008,4,V29,132,Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
51,Mato Grosso,2008,5,V49,119,Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados
51,Mato Grosso,2008,6,X70,102,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
51,Mato Grosso,2008,7,V09,86,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
51,Mato Grosso,2008,8,W69,75,Afogamento e submersão em águas naturais
51,Mato Grosso,2008,9,W18,59,Outras quedas no mesmo nível
51,Mato Grosso,2008,10,X93,55,Agressão por meio de disparo de arma de fogo de mão
51,Mato Grosso,2009,1,X95,500,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
51,Mato Grosso,2009,2,X99,216,Agressão por meio de objeto cortante ou penetrante
51,Mato Grosso,2009,3,V89,189,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
51,Mato Grosso,2009,4,V29,142,Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
51,Mato Grosso,2009,5,V49,122,Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados
51,Mato Grosso,2009,6,W69,108,Afogamento e submersão em águas naturais
51,Mato Grosso,2009,7,Y00,101,Agressão por meio de um objeto contundente
51,Mato Grosso,2009,8,X70,97,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
51,Mato Grosso,2009,9,V09,93,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
51,Mato Grosso,2009,10,W18,74,Outras quedas no mesmo nível
51,Mato Grosso,2010,1,X95,493,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
51,Mato Grosso,2010,2,X99,239,Agressão por meio de objeto cortante ou penetrante
51,Mato Grosso,2010,3,V89,177,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
51,Mato Grosso,2010,4,V29,142,Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
51,Mato Grosso,2010,5,V49,130,Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados
51,Mato Grosso,2010,6,V09,92,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
51,Mato Grosso,2010,7,Y00,86,Agressão por meio de um objeto contundente
51,Mato Grosso,2010,8,X70,85,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
51,Mato Grosso,2010,9,W18,78,Outras quedas no mesmo nível
51,Mato Grosso,2010,10,W69,72,Afogamento e submersão em águas naturais
51,Mato Grosso,2011,1,X95,525,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
51,Mato Grosso,2011,2,X99,231,Agressão por meio de objeto cortante ou penetrante
51,Mato Grosso,2011,3,V89,171,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
51,Mato Grosso,2011,4,V29,126,Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
51,Mato Grosso,2011,5,V49,96,Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados
51,Mato Grosso,2011,6,X70,95,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
51,Mato Grosso,2011,7,V09,78,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
51,Mato Grosso,2011,8,W69,70,Afogamento e submersão em águas naturais
51,Mato Grosso,2011,9,V23,66,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
51,Mato Grosso,2011,10,Y00,60,Agressão por meio de um objeto contundente
51,Mato Grosso,2012,1,X95,562,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
51,Mato Grosso,2012,2,X99,251,Agressão por meio de objeto cortante ou penetrante
51,Mato Grosso,2012,3,V89,171,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
51,Mato Grosso,2012,4,V29,135,Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
51,Mato Grosso,2012,5,V49,131,Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados
51,Mato Grosso,2012,6,X70,107,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
51,Mato Grosso,2012,7,Y00,85,Agressão por meio de um objeto contundente
51,Mato Grosso,2012,8,V09,71,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
51,Mato Grosso,2012,9,W69,71,Afogamento e submersão em águas naturais
51,Mato Grosso,2012,10,W18,69,Outras quedas no mesmo nível
51,Mato Grosso,2013,1,X95,648,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
51,Mato Grosso,2013,2,X99,271,Agressão por meio de objeto cortante ou penetrante
51,Mato Grosso,2013,3,V89,212,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
51,Mato Grosso,2013,4,V29,142,Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
51,Mato Grosso,2013,5,X70,111,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
51,Mato Grosso,2013,6,V49,111,Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados
51,Mato Grosso,2013,7,V24,90,Motociclista traumatizado em colisão com um veículo de transporte pesado ou um ônibus
51,Mato Grosso,2013,8,X93,81,Agressão por meio de disparo de arma de fogo de mão
51,Mato Grosso,2013,9,V23,79,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
51,Mato Grosso,2013,10,W18,72,Outras quedas no mesmo nível
51,Mato Grosso,2014,1,X95,725,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
51,Mato Grosso,2014,2,X99,301,Agressão por meio de objeto cortante ou penetrante
51,Mato Grosso,2014,3,V89,197,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
51,Mato Grosso,2014,4,V29,124,Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
51,Mato Grosso,2014,5,V49,123,Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados
51,Mato Grosso,2014,6,X70,100,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
51,Mato Grosso,2014,7,X93,97,Agressão por meio de disparo de arma de fogo de mão
51,Mato Grosso,2014,8,V09,80,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
51,Mato Grosso,2014,9,Y00,80,Agressão por meio de um objeto contundente
51,Mato Grosso,2014,10,V23,78,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
51,Mato Grosso,2015,1,X95,630,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
51,Mato Grosso,2015,2,X99,261,Agressão por meio de objeto cortante ou penetrante
51,Mato Grosso,2015,3,V89,205,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
51,Mato Grosso,2015,4,X93,121,Agressão por meio de disparo de arma de fogo de mão
51,Mato Grosso,2015,5,V29,117,Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
51,Mato Grosso,2015,6,X70,95,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
51,Mato Grosso,2015,7,V23,95,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
51,Mato Grosso,2015,8,W18,89,Outras quedas no mesmo nível
51,Mato Grosso,2015,9,V49,77,Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados
51,Mato Grosso,2015,10,W69,73,Afogamento e submersão em águas naturais
51,Mato Grosso,2016,1,X95,621,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
51,Mato Grosso,2016,2,X99,269,Agressão por meio de objeto cortante ou penetrante
51,Mato Grosso,2016,3,V89,137,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
51,Mato Grosso,2016,4,V29,115,Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
51,Mato Grosso,2016,5,X70,114,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
51,Mato Grosso,2016,6,X93,108,Agressão por meio de disparo de arma de fogo de mão
51,Mato Grosso,2016,7,W18,108,Outras quedas no mesmo nível
51,Mato Grosso,2016,8,V49,99,Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados
51,Mato Grosso,2016,9,V23,89,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
51,Mato Grosso,2016,10,Y00,76,Agressão por meio de um objeto contundente
51,Mato Grosso,2017,1,X95,511,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
51,Mato Grosso,2017,2,X99,248,Agressão por meio de objeto cortante ou penetrante
51,Mato Grosso,2017,3,V89,160,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
51,Mato Grosso,2017,4,X70,144,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
51,Mato Grosso,2017,5,X93,140,Agressão por meio de disparo de arma de fogo de mão
51,Mato Grosso,2017,6,W18,124,Outras quedas no mesmo nível
51,Mato Grosso,2017,7,V29,111,Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
51,Mato Grosso,2017,8,V23,103,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
51,Mato Grosso,2017,9,Y00,80,Agressão por meio de um objeto contundente
51,Mato Grosso,2017,10,V49,65,Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados
51,Mato Grosso,2018,1,X95,404,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
51,Mato Grosso,2018,2,X99,226,Agressão por meio de objeto cortante ou penetrante
51,Mato Grosso,2018,3,X70,155,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
51,Mato Grosso,2018,4,X93,135,Agressão por meio de disparo de arma de fogo de mão
51,Mato Grosso,2018,5,V23,117,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
51,Mato Grosso,2018,6,V89,107,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
51,Mato Grosso,2018,7,V29,98,Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
51,Mato Grosso,2018,8,W18,91,Outras quedas no mesmo nível
51,Mato Grosso,2018,9,V49,85,Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados
51,Mato Grosso,2018,10,V24,80,Motociclista traumatizado em colisão com um veículo de transporte pesado ou um ônibus
52,Goiás,2008,1,X95,1055,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
52,Goiás,2008,2,V89,462,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
52,Goiás,2008,3,X99,353,Agressão por meio de objeto cortante ou penetrante
52,Goiás,2008,4,X70,202,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
52,Goiás,2008,5,V09,144,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
52,Goiás,2008,6,V49,102,Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados
52,Goiás,2008,7,V29,97,Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
52,Goiás,2008,8,V24,87,Motociclista traumatizado em colisão com um veículo de transporte pesado ou um ônibus
52,Goiás,2008,9,V23,87,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
52,Goiás,2008,10,W19,85,Queda sem especificação
52,Goiás,2009,1,X95,1031,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
52,Goiás,2009,2,V89,515,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
52,Goiás,2009,3,X99,363,Agressão por meio de objeto cortante ou penetrante
52,Goiás,2009,4,X70,180,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
52,Goiás,2009,5,V49,139,Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados
52,Goiás,2009,6,V09,136,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
52,Goiás,2009,7,V23,94,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
52,Goiás,2009,8,W19,92,Queda sem especificação
52,Goiás,2009,9,V48,90,Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão
52,Goiás,2009,10,W18,81,Outras quedas no mesmo nível
52,Goiás,2010,1,X95,1152,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
52,Goiás,2010,2,V89,583,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
52,Goiás,2010,3,X99,368,Agressão por meio de objeto cortante ou penetrante
52,Goiás,2010,4,X70,169,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
52,Goiás,2010,5,V09,153,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
52,Goiás,2010,6,V49,148,Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados
52,Goiás,2010,7,Y00,118,Agressão por meio de um objeto contundente
52,Goiás,2010,8,V23,117,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
52,Goiás,2010,9,W19,111,Queda sem especificação
52,Goiás,2010,10,V29,110,Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
52,Goiás,2011,1,X95,1440,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
52,Goiás,2011,2,V89,556,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
52,Goiás,2011,3,X99,448,Agressão por meio de objeto cortante ou penetrante
52,Goiás,2011,4,V49,207,Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados
52,Goiás,2011,5,X70,199,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
52,Goiás,2011,6,V29,144,Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
52,Goiás,2011,7,V09,142,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
52,Goiás,2011,8,V48,94,Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão
52,Goiás,2011,9,V23,90,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
52,Goiás,2011,10,W18,83,Outras quedas no mesmo nível
52,Goiás,2012,1,X95,1749,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
52,Goiás,2012,2,V89,591,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
52,Goiás,2012,3,X99,493,Agressão por meio de objeto cortante ou penetrante
52,Goiás,2012,4,X70,255,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
52,Goiás,2012,5,V49,205,Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados
52,Goiás,2012,6,V09,169,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
52,Goiás,2012,7,Y00,148,Agressão por meio de um objeto contundente
52,Goiás,2012,8,V29,131,Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
52,Goiás,2012,9,V23,127,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
52,Goiás,2012,10,W18,115,Outras quedas no mesmo nível
52,Goiás,2013,1,X95,1988,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
52,Goiás,2013,2,X99,510,Agressão por meio de objeto cortante ou penetrante
52,Goiás,2013,3,V89,445,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
52,Goiás,2013,4,X70,275,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
52,Goiás,2013,5,V49,227,Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados
52,Goiás,2013,6,V09,177,Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
52,Goiás,2013,7,W18,161,Outras quedas no mesmo nível
52,Goiás,2013,8,V23,148,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
52,Goiás,2013,9,Y00,134,Agressão por meio de um objeto contundente
52,Goiás,2013,10,V29,133,Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
52,Goiás,2014,1,X95,1949,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
52,Goiás,2014,2,X99,526,Agressão por meio de objeto cortante ou penetrante
52,Goiás,2014,3,V89,452,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
52,Goiás,2014,4,X70,299,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
52,Goiás,2014,5,W18,227,Outras quedas no mesmo nível
52,Goiás,2014,6,V49,213,Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados
52,Goiás,2014,7,V23,168,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
52,Goiás,2014,8,V48,149,Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão
